1971,49,AFG,AGO,BGD,BEN,BTN,BIH,BWA,BFA,KHM,CMR,CAF,TCD,CHN,COD,ERI,ETH,GMB,GHA,GIN,GNB,HND,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MOZ,MMR,NPL,NER,NGA,PAK,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1972,48,AFG,AGO,BGD,BEN,BTN,BIH,BWA,BFA,KHM,CMR,CAF,TCD,CHN,COD,ERI,ETH,GMB,GHA,GIN,GNB,IND,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MNE,MOZ,MMR,NPL,NER,NGA,PAK,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1973,48,AFG,AGO,BGD,BEN,BTN,BIH,BWA,BFA,KHM,CMR,TCD,CHN,COD,ERI,ETH,GMB,GHA,GIN,GNB,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MNE,MOZ,MMR,NPL,NER,NGA,PAK,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1974,45,AFG,AGO,BGD,BEN,BTN,BWA,BFA,KHM,CMR,TCD,CHN,COD,ERI,ETH,GMB,GHA,GIN,GNB,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MOZ,MMR,NPL,NER,NGA,PAK,SOM,SSD,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1975,45,AFG,AGO,BGD,BEN,BTN,BWA,BFA,KHM,CMR,TCD,CHN,COD,ERI,ETH,GMB,GIN,GNB,HTI,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MOZ,MMR,NPL,NER,NGA,PAK,SOM,SSD,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1976,44,AFG,AGO,BGD,BEN,BTN,BWA,BFA,KHM,CMR,TCD,CHN,COD,ERI,ETH,GMB,GIN,GNB,HTI,IND,IDN,KEN,LAO,MDG,MWI,MLI,MRT,MOZ,MMR,NPL,NER,NGA,PAK,SOM,SSD,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1977,45,AFG,AGO,BGD,BEN,BTN,BWA,BFA,KHM,CMR,TCD,CHN,COD,ERI,ETH,GMB,GIN,GNB,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MOZ,MMR,NAM,NPL,NER,NGA,PAK,SOM,SSD,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1978,44,AFG,AGO,BGD,BEN,BTN,BWA,BFA,KHM,TCD,CHN,COD,ERI,ETH,GMB,GIN,GNB,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MOZ,MMR,NAM,NPL,NER,NGA,PAK,SOM,SSD,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1979,49,AFG,AGO,BGD,BEN,BTN,BWA,BFA,BDI,KHM,TCD,CHN,COD,ERI,ETH,GMB,GIN,GNB,HTI,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MOZ,MMR,NAM,NPL,NER,NGA,PAK,RWA,SLE,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1980,48,AFG,AGO,BGD,BEN,BTN,BWA,BFA,BDI,KHM,TCD,CHN,COD,ERI,ETH,GMB,GIN,GNB,HTI,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MRT,MOZ,MMR,NAM,NPL,NER,NGA,PAK,RWA,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1981,40,AFG,AGO,BGD,BEN,BTN,BWA,BFA,KHM,TCD,CHN,COD,ERI,ETH,GMB,GIN,GNB,IND,IDN,KEN,LAO,MDG,MWI,MLI,MRT,MOZ,MMR,NAM,NPL,NER,NGA,SOM,SSD,SDN,SWZ,THA,TGO,UGA,VNM,YEM,ZWE
1982,38,AFG,AGO,BGD,BEN,BTN,BWA,BFA,KHM,TCD,CHN,COD,ERI,ETH,GIN,IND,IDN,KEN,LAO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PAK,SOM,LKA,SDN,SWZ,THA,TGO,UGA,VNM,YEM,ZWE
1983,39,AFG,AGO,BGD,BEN,BTN,BWA,BFA,KHM,TCD,CHN,COD,ERI,ETH,GIN,IND,IDN,KEN,LAO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PAK,SOM,SSD,LKA,SDN,SWZ,THA,TGO,UGA,VNM,YEM,ZWE
1984,37,AFG,AGO,BGD,BTN,BWA,BFA,KHM,TCD,CHN,COD,ERI,ETH,GIN,IND,IDN,KEN,LAO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PAK,SOM,LKA,SDN,SWZ,THA,TGO,UGA,VNM,YEM,ZWE
1985,36,AFG,BGD,BTN,BWA,BFA,KHM,TCD,CHN,COD,ERI,ETH,GIN,IND,IDN,KEN,LAO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PAK,SOM,LKA,SDN,SWZ,THA,TGO,UGA,VNM,YEM,ZWE
1986,45,AFG,BGD,BTN,BWA,BFA,BDI,KHM,TCD,CHN,COD,ERI,ETH,GIN,GNB,GUY,HTI,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PAK,RWA,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1987,44,AFG,BGD,BTN,BFA,BDI,KHM,TCD,CHN,COD,ERI,ETH,GIN,GNB,GUY,HTI,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PAK,RWA,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1988,43,AFG,BGD,BTN,BFA,BDI,KHM,TCD,CHN,COD,ERI,ETH,GIN,GNB,HTI,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PNG,RWA,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1989,42,AFG,BGD,BTN,BFA,BDI,KHM,TCD,CHN,ERI,ETH,GIN,GNB,HTI,IND,IDN,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PNG,RWA,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1990,40,AFG,BGD,BTN,BFA,BDI,KHM,TCD,CHN,ERI,ETH,GIN,HTI,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,NGA,PNG,RWA,SOM,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1991,38,AFG,BGD,BTN,BFA,BDI,KHM,TCD,CHN,ERI,ETH,GIN,HTI,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,PNG,RWA,SSD,LKA,SDN,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM,ZWE
1992,35,AFG,BGD,BTN,BFA,BDI,KHM,TCD,CHN,ERI,ETH,GIN,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,PNG,RWA,SSD,LKA,SWZ,TZA,THA,TLS,TGO,UGA,VNM,YEM
1993,36,AFG,BGD,BTN,BFA,BDI,KHM,TCD,CHN,ERI,ETH,GIN,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,PNG,RWA,SSD,LKA,SWZ,TJK,TZA,THA,TLS,TGO,UGA,VNM,YEM
1994,33,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,GIN,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,PNG,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
1995,33,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,GIN,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NAM,NPL,NER,PNG,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
1996,32,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,GIN,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NPL,NER,PNG,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
1997,31,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NPL,NER,PNG,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
1998,31,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NPL,NER,PNG,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
1999,30,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
2000,30,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
2001,30,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
2002,30,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,IND,KEN,LAO,LSO,MDG,MWI,MLI,MOZ,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
2003,30,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ERI,ETH,GUY,IND,KEN,LAO,LSO,MDG,MWI,MOZ,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
2004,28,AFG,BGD,BTN,BFA,BDI,KHM,TCD,ETH,IND,KEN,LAO,LSO,MDG,MWI,MOZ,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
2005,27,AFG,BGD,BFA,BDI,KHM,TCD,ETH,IND,KEN,LAO,LSO,MDG,MWI,MOZ,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
2006,26,AFG,BGD,BFA,BDI,KHM,TCD,ETH,IND,KEN,LAO,LSO,MDG,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM,YEM
2007,24,AFG,BGD,BFA,BDI,KHM,TCD,ETH,IND,KEN,LAO,LSO,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM
2008,23,AFG,BGD,BFA,BDI,KHM,TCD,ETH,KEN,LAO,LSO,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM
2009,23,AFG,BGD,BFA,BDI,KHM,TCD,ETH,KEN,LAO,LSO,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA,VNM
2010,20,AFG,BFA,BDI,KHM,TCD,ETH,KEN,LSO,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA
2011,20,AFG,BFA,BDI,KHM,TCD,ETH,KEN,LSO,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA
2012,20,AFG,BFA,BDI,KHM,TCD,ETH,KEN,LSO,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TZA,TLS,UGA
2013,19,AFG,BFA,BDI,KHM,TCD,ETH,KEN,LSO,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TLS,UGA
2014,19,AFG,BFA,BDI,KHM,TCD,ETH,KEN,LSO,MWI,MMR,NPL,NER,RWA,SSD,LKA,SWZ,TJK,TLS,UGA
